,Lot Shape,Land Contour,House Style,Heating QC,Central Air,Bedroom AbvGr,TotRms AbvGrd,Mo Sold,Year Built,Year Remod/Add,Garage Yr Blt,Yr Sold,house_score,exter_score,fireplace_score,garage_score,kitchen_score,total_baths,basement_score,Gr Liv Area,Mas Vnr Area,Total Bsmt SF,SalePrice
202,4,Lvl,2Story,5,Y,4,8,5,1998,1998,1998.0,2007,12,7,3,9.0,4,3,7,2385,275.0,1066.0,252000
203,4,Lvl,2.5Unf,4,Y,4,7,8,1941,1950,1941.0,2007,12,7,8,7.0,3,2,6,1646,0.0,918.0,164000
204,4,Lvl,2Story,5,Y,3,7,7,2007,2007,2007.0,2007,12,7,0,9.0,4,3,7,1456,16.0,728.0,177594
205,4,Lvl,1.5Fin,4,Y,2,5,5,1936,1980,1979.0,2010,12,6,0,9.0,3,1,5,1040,0.0,528.0,123900
206,3,Lvl,2Story,3,N,4,10,11,1918,1950,1918.0,2007,12,6,4,7.0,3,3,7,2624,0.0,1370.0,239000
207,4,Bnk,1Story,3,Y,2,7,6,1965,1977,1965.0,2010,10,6,3,7.0,3,1,6,1264,0.0,1068.0,169000
208,4,Lvl,1Story,5,Y,2,7,10,2003,2004,2003.0,2006,12,7,3,9.0,4,2,7,1557,18.0,1374.0,234000
209,4,Bnk,SFoyer,3,Y,2,5,11,1977,1977,1977.0,2009,13,6,4,,3,2,7,1287,0.0,957.0,173000
210,3,Lvl,1Story,5,Y,2,5,3,1970,1970,1970.0,2010,13,6,3,9.0,3,1,6,1004,180.0,1004.0,149000
211,4,Lvl,1Story,5,Y,3,6,3,2007,2007,2007.0,2008,12,7,0,9.0,4,2,7,1162,0.0,1162.0,170000
212,3,Lvl,1Story,5,Y,3,6,10,2008,2009,2008.0,2009,12,7,0,9.0,4,2,8,1436,0.0,1436.0,225000
213,4,Lvl,1Story,5,Y,3,6,5,1963,2003,1963.0,2008,13,7,0,9.0,4,1,6,960,0.0,960.0,144900
214,3,Low,1Story,3,Y,3,6,6,1968,1968,1968.0,2010,11,6,0,,3,1,7,1196,0.0,1196.0,144000
215,4,Lvl,1Story,5,Y,2,6,4,2004,2005,2004.0,2010,13,7,3,9.0,4,2,7,1269,16.0,1256.0,192000
216,4,Lvl,1Story,4,Y,2,5,3,1952,2005,1952.0,2009,13,7,0,7.0,4,1,6,1031,0.0,1031.0,145500
217,4,Lvl,1.5Fin,5,Y,1,5,3,1900,1998,1900.0,2006,12,7,0,6.0,2,1,4,720,0.0,448.0,86900
218,4,Lvl,1Story,5,Y,2,6,2,1953,1953,1953.0,2009,10,6,3,,3,1,6,1505,90.0,1505.0,149500
219,4,Bnk,1Story,5,Y,2,5,6,1938,1950,1938.0,2007,12,7,4,6.0,2,1,4,954,0.0,920.0,119750
220,4,Lvl,2Story,5,Y,3,6,8,2005,2006,2005.0,2006,11,6,0,,4,3,7,1500,0.0,750.0,173900
221,3,Lvl,1Story,3,Y,3,6,1,1961,1961,1961.0,2006,11,6,0,7.0,3,1,6,1050,0.0,1050.0,136500
222,3,Lvl,2Story,5,Y,4,9,12,1994,1994,1994.0,2006,13,7,0,9.0,4,3,7,2687,0.0,2062.0,270000
223,4,Lvl,1Story,4,Y,1,4,3,1960,1975,1960.0,2008,13,6,4,,3,1,7,1252,0.0,1602.0,235000
224,4,Lvl,SLvl,5,Y,3,7,3,1999,2000,1999.0,2009,12,6,3,,3,3,7,1430,0.0,384.0,156000
225,4,Lvl,1Story,5,Y,3,6,6,2003,2004,2004.0,2009,10,6,0,7.0,4,2,7,1114,0.0,1114.0,153000
226,4,Lvl,1Story,5,Y,2,5,6,1999,1999,1999.0,2009,11,6,0,9.0,3,2,8,1224,425.0,1224.0,165000
227,3,Lvl,2Story,5,Y,4,11,6,2005,2007,2005.0,2008,14,7,4,9.0,5,3,8,2504,245.0,1122.0,325000
228,3,Lvl,1.5Fin,5,Y,3,5,10,1941,1950,1966.0,2007,10,6,0,7.0,3,2,5,1355,0.0,728.0,140000
229,4,Lvl,SLvl,2,Y,5,9,4,1963,1963,1963.0,2007,12,6,4,7.0,3,3,6,2294,234.0,741.0,202500
230,4,Lvl,1Story,5,Y,1,7,10,2008,2008,2008.0,2008,14,8,4,9.0,5,2,8,1702,766.0,1702.0,367294
231,4,Lvl,SLvl,5,Y,3,5,8,1988,1989,1988.0,2008,11,7,2,,4,2,7,1509,219.0,1461.0,175000
232,3,Lvl,2Story,4,Y,3,7,2,1915,1970,1998.0,2006,12,6,4,7.0,4,1,7,1717,0.0,756.0,140000
233,4,Lvl,1Story,4,Y,3,6,7,1985,1985,1985.0,2007,14,6,0,7.0,4,2,7,1240,0.0,1265.0,174000
234,3,Lvl,SLvl,5,Y,2,5,7,2005,2005,2005.0,2008,12,7,0,9.0,4,2,7,1166,182.0,856.0,190000
235,4,Lvl,2Story,5,Y,3,7,3,1910,2002,missing,2009,13,7,0,0.0,3,2,6,1464,0.0,504.0,129000
236,4,Lvl,1Story,4,Y,3,6,7,1959,1991,1959.0,2007,13,7,4,,4,2,6,1652,136.0,1592.0,200000
237,4,Lvl,2Story,3,Y,4,8,6,1968,1968,1968.0,2009,12,7,4,9.0,4,3,7,2142,576.0,896.0,193500
238,4,Lvl,1Story,5,Y,3,6,7,1964,1964,1964.0,2008,13,6,0,,3,1,7,1092,260.0,1092.0,145000
239,3,Lvl,1.5Fin,5,Y,4,7,2,1929,1950,1963.0,2006,14,8,4,7.0,3,2,6,1671,270.0,1022.0,218000
240,4,Lvl,1Story,4,Y,3,7,4,1952,2002,2002.0,2006,11,6,5,,3,1,0,1488,232.0,0.0,135000
241,4,Lvl,1Story,5,Y,2,6,7,1952,1952,1952.0,2006,11,7,4,,3,1,6,1624,150.0,1444.0,146500
242,3,Lvl,1Story,5,Y,2,6,6,2005,2006,2005.0,2007,11,7,4,,4,2,7,1362,256.0,1362.0,194700
243,4,Lvl,1Story,5,Y,2,6,4,2007,2008,2008.0,2008,12,7,0,9.0,4,2,7,1218,210.0,1218.0,230348
244,4,Lvl,1Story,3,Y,2,5,3,1923,1950,1923.0,2010,11,6,4,7.0,3,1,4,1068,0.0,1124.0,109500
245,3,Lvl,1Story,3,Y,3,6,9,1979,1979,1979.0,2006,12,6,3,9.0,2,2,7,1625,0.0,1625.0,242500
246,3,Lvl,2Story,4,Y,2,5,6,1987,1987,1987.0,2006,14,8,3,,4,2,8,1767,0.0,1064.0,239000
247,4,Lvl,1Story,5,Y,3,6,6,1954,2000,1954.0,2006,14,7,0,,4,1,6,1050,176.0,1050.0,156000
248,3,Lvl,1Story,5,Y,3,5,7,1957,1957,1964.0,2008,10,6,0,7.0,3,1,6,907,0.0,907.0,109008
249,4,Lvl,1.5Fin,5,Y,1,4,3,1939,1950,1950.0,2007,6,6,0,6.0,3,1,0,845,0.0,0.0,68104
250,3,Lvl,2Story,5,Y,4,9,6,1995,1995,1995.0,2008,15,7,3,,4,3,7,2501,466.0,1242.0,290000
251,4,Lvl,1Story,4,Y,3,6,4,1966,1966,1966.0,2010,10,6,0,,3,1,7,1209,0.0,1209.0,159000
252,3,Bnk,2Story,3,Y,2,5,9,1937,1950,1937.0,2008,11,6,0,6.0,3,1,6,906,0.0,348.0,87000
253,4,Lvl,1Story,5,Y,3,6,5,2001,2002,2001.0,2010,13,7,3,,4,2,7,1601,479.0,1581.0,272000
254,4,Lvl,1Story,5,Y,3,6,9,2005,2006,2005.0,2006,12,7,0,7.0,4,2,7,1336,0.0,1336.0,198000
255,4,Lvl,1.5Fin,4,Y,2,8,5,1940,1985,1958.0,2008,10,7,0,7.0,3,2,6,1656,0.0,801.0,119164
256,4,Lvl,1Story,4,Y,3,5,4,1954,1954,missing,2006,10,6,4,0.0,3,1,0,1124,0.0,0.0,93000
257,3,Lvl,2Story,5,Y,3,8,7,2000,2001,2000.0,2008,12,7,3,,3,3,7,1892,647.0,982.0,226750
258,3,Bnk,2Story,3,Y,3,7,8,1900,1970,1920.0,2009,8,6,0,5.0,6,2,5,1699,0.0,978.0,95000
259,4,Lvl,1.5Fin,3,Y,3,6,3,1948,1950,1948.0,2010,13,6,0,7.0,3,2,6,1416,0.0,780.0,139900
260,3,Lvl,1Story,5,Y,3,6,5,1940,1966,missing,2010,5,4,0,0.0,2,1,6,1306,0.0,728.0,76500
261,4,Lvl,1Story,4,Y,2,4,7,1940,2005,1997.0,2008,11,7,0,7.0,3,1,6,672,0.0,672.0,86900
262,3,Lvl,1Story,5,Y,3,6,2,1968,1968,1968.0,2008,11,7,0,7.0,4,1,6,1160,0.0,1113.0,152500
263,4,Bnk,1Story,3,Y,2,5,5,1953,1953,1953.0,2008,9,6,0,,3,1,7,930,115.0,911.0,99000
264,4,HLS,1Story,4,Y,2,5,12,1940,1950,missing,2009,11,5,0,0.0,2,1,6,708,0.0,420.0,82500
265,4,Lvl,1Story,4,Y,2,5,7,1992,1992,1992.0,2007,11,7,0,,4,2,7,1575,0.0,1575.0,179200
266,4,Lvl,1Story,4,Y,3,6,6,1966,1966,1966.0,2006,11,6,0,9.0,3,1,6,1059,0.0,1059.0,142500
267,4,Lvl,1Story,3,Y,3,5,7,1964,1964,1964.0,2007,7,6,0,7.0,3,1,6,1005,0.0,1005.0,115400
268,4,Lvl,2Story,5,Y,3,7,5,2001,2001,2001.0,2007,12,7,3,9.0,4,3,7,1929,0.0,1057.0,226000
269,4,Lvl,2Story,5,Y,2,4,4,2005,2005,2005.0,2006,12,7,0,,4,3,7,1200,0.0,600.0,144152
270,3,Lvl,2Story,5,Y,4,9,7,2003,2003,2003.0,2008,13,7,4,9.0,4,3,8,2690,221.0,1765.0,370000
271,4,Lvl,1Story,3,Y,2,5,4,1984,1984,1984.0,2010,12,6,0,7.0,4,1,7,833,0.0,833.0,149900
272,3,Lvl,2Story,4,Y,3,8,5,2006,2006,2006.0,2006,11,7,0,,3,3,7,1456,0.0,728.0,172785
273,4,Lvl,1Story,4,Y,3,5,7,1950,2002,1980.0,2007,13,6,0,,4,1,6,864,0.0,864.0,129000
274,3,Lvl,1Story,3,Y,3,7,1,1979,1998,1979.0,2009,11,7,3,7.0,3,2,6,1586,0.0,1362.0,181000
275,4,Lvl,SLvl,5,Y,3,6,2,1956,1956,1956.0,2006,11,6,3,,3,1,6,1370,272.0,1058.0,148000
276,4,Lvl,1Story,5,Y,2,4,4,2002,2002,missing,2006,11,6,0,0.0,4,1,7,914,0.0,914.0,117250
277,4,Lvl,1Story,5,Y,2,7,5,2005,2006,2005.0,2009,12,7,3,9.0,4,2,7,1555,16.0,1373.0,192500
278,4,Lvl,2Story,3,Y,3,6,7,1980,1980,1980.0,2008,12,7,3,9.0,3,3,7,1556,0.0,716.0,151000
279,4,Lvl,1Story,3,Y,3,5,3,1972,1972,1980.0,2007,10,6,0,7.0,3,1,6,882,0.0,882.0,112500
280,3,Lvl,1Story,3,Y,3,6,5,1920,1950,1972.0,2007,10,5,4,7.0,3,1,6,1167,0.0,915.0,144000
281,3,Lvl,1Story,5,Y,2,6,6,2007,2008,2008.0,2008,14,8,4,,5,2,8,1800,714.0,1800.0,370967
282,4,Lvl,2Story,3,Y,3,6,6,1975,1975,1975.0,2010,12,6,3,7.0,4,3,6,1456,0.0,855.0,149900
283,3,Lvl,2Story,5,Y,3,7,7,2002,2002,2002.0,2009,12,7,0,,4,3,7,1660,95.0,831.0,195000
284,3,Lvl,SLvl,4,Y,3,7,7,1992,1992,1992.0,2007,12,6,3,9.0,4,3,7,1482,170.0,384.0,163900
285,4,Lvl,1Story,5,Y,3,7,2,1984,1984,1984.0,2007,11,6,3,9.0,3,2,7,1522,136.0,1190.0,182000
286,3,HLS,1Story,5,Y,3,9,7,2008,2008,2008.0,2009,14,8,5,9.0,5,2,8,2036,246.0,2190.0,410000
287,4,Lvl,1Story,3,Y,2,5,4,1991,1991,1991.0,2009,10,6,0,7.0,3,2,7,1595,0.0,1582.0,152000
288,4,Lvl,2Story,5,Y,3,8,4,2005,2005,2005.0,2006,12,7,0,9.0,4,3,7,1686,172.0,891.0,184000
289,4,Lvl,SFoyer,5,Y,2,8,11,1997,1998,1997.0,2008,12,7,0,9.0,6,2,8,1344,200.0,1344.0,206300
290,3,Lvl,1Story,3,Y,4,8,3,1970,1970,1970.0,2006,10,6,0,7.0,6,2,6,1652,0.0,1652.0,146500
291,4,Lvl,1.5Fin,3,Y,3,5,2,1956,1956,1956.0,2010,9,6,0,7.0,3,1,6,1337,0.0,832.0,108000
292,3,Lvl,SLvl,4,Y,4,8,9,1968,1992,1968.0,2006,13,6,3,,4,3,6,1920,143.0,570.0,170000
293,4,Lvl,1Story,5,Y,1,3,2,2004,2004,2004.0,2008,11,7,0,,4,1,7,848,205.0,848.0,145000
294,4,Lvl,1Story,3,Y,2,4,8,1975,1975,1975.0,2009,12,6,2,,3,2,7,1055,0.0,1057.0,123000
295,4,HLS,1Story,5,Y,2,6,11,1996,1997,1996.0,2008,11,6,4,7.0,4,1,7,1291,0.0,1291.0,173000
296,4,Lvl,1Story,4,Y,2,5,5,1928,2003,2005.0,2010,14,7,0,7.0,3,1,6,720,0.0,624.0,105900
297,4,Lvl,SLvl,3,Y,2,5,11,1973,1973,1973.0,2009,9,6,0,7.0,3,1,7,988,0.0,462.0,91000
298,4,Bnk,1.5Fin,2,N,3,7,10,1949,2005,1949.0,2009,12,6,3,7.0,2,2,6,1523,0.0,1067.0,158000
299,3,Lvl,2Story,5,Y,3,7,4,2004,2004,2004.0,2009,12,7,0,,4,3,7,1728,0.0,864.0,190000
300,2,Lvl,1Story,5,Y,1,4,8,1995,1995,1995.0,2008,13,7,2,9.0,4,2,7,1239,0.0,1230.0,217500
301,4,Lvl,1.5Fin,4,Y,4,7,1,1958,1958,1958.0,2008,10,6,0,9.0,3,2,6,1955,162.0,1151.0,165500
302,4,Bnk,2Story,5,Y,3,7,7,1941,1950,1941.0,2009,14,6,4,7.0,2,2,6,1564,0.0,704.0,174500
303,4,Bnk,SLvl,4,Y,3,6,11,1954,1954,1954.0,2008,10,6,0,7.0,3,1,8,1204,0.0,416.0,100000
304,3,Lvl,1Story,3,Y,3,6,6,1958,1958,1958.0,2010,12,6,0,7.0,4,2,6,1329,108.0,1329.0,172000
305,4,Lvl,1Story,3,Y,3,5,9,1975,1975,1975.0,2007,11,6,0,7.0,3,1,6,879,0.0,864.0,120000
306,4,Lvl,1Story,4,Y,2,4,9,1950,1950,1950.0,2009,8,4,0,7.0,3,1,5,841,0.0,721.0,82000
307,4,Lvl,1.5Fin,5,Y,3,6,10,1947,1950,1953.0,2006,12,6,0,7.0,3,2,6,1312,0.0,784.0,127000
308,4,Lvl,2.5Unf,2,N,3,8,4,1917,1950,1950.0,2008,11,6,4,5.0,3,2,7,2058,0.0,735.0,129500
309,3,Lvl,1Story,4,Y,1,4,8,1984,1984,1984.0,2009,13,7,5,,4,1,7,1360,0.0,1220.0,187500
310,2,Lvl,1Story,5,Y,3,6,6,2002,2003,2002.0,2008,13,7,4,,4,2,8,1786,240.0,1778.0,300000
311,3,Lvl,2Story,4,Y,4,8,6,1971,1971,1971.0,2006,11,6,4,,3,3,6,1993,252.0,825.0,190000
312,4,Lvl,1.5Fin,2,N,4,7,3,1920,1950,1920.0,2007,9,4,0,6.0,3,2,5,1362,0.0,951.0,96000
313,4,Lvl,2Story,5,Y,2,7,10,2006,2007,2007.0,2009,12,7,0,9.0,4,2,7,1550,100.0,1092.0,241000
314,3,Lvl,1Story,3,Y,3,8,3,1962,1962,1962.0,2007,10,7,3,,3,2,6,1696,0.0,1140.0,143900
315,4,Lvl,2Story,3,Y,3,5,12,1970,1970,1970.0,2006,9,6,0,7.0,3,2,6,1092,0.0,546.0,87550
316,4,Lvl,1Story,5,Y,2,6,2,2005,2005,2005.0,2010,14,8,4,,5,2,8,1752,412.0,1752.0,319900
317,3,HLS,2Story,5,Y,4,11,7,2006,2006,2006.0,2006,14,7,4,9.0,4,3,9,2473,184.0,1094.0,356383
318,3,Lvl,1Story,5,Y,2,7,5,2007,2007,2007.0,2009,14,7,0,9.0,5,2,8,1800,0.0,1800.0,239000
319,4,Lvl,2Story,5,Y,4,9,7,1993,1994,1993.0,2008,12,7,4,9.0,4,3,7,2197,320.0,1080.0,287500
320,3,Lvl,1.5Fin,3,Y,2,7,5,1941,1950,1991.0,2007,11,6,0,7.0,3,2,6,1382,0.0,720.0,128500
321,3,Lvl,2Story,5,Y,3,7,4,2004,2004,2004.0,2010,12,7,4,9.0,4,3,7,1733,0.0,847.0,185088
322,4,Lvl,1Story,5,Y,3,7,5,2008,2008,2008.0,2009,12,7,0,,4,2,7,1402,0.0,1402.0,229800
323,4,Lvl,1Story,3,Y,3,5,12,1984,1984,1984.0,2007,11,6,0,,3,1,6,887,0.0,864.0,124500
324,4,Lvl,1Story,4,Y,3,6,7,1968,1968,1968.0,2006,10,6,0,,3,1,6,1051,0.0,1051.0,142000
325,4,HLS,2Story,5,Y,3,6,6,1920,1950,1920.0,2006,14,6,0,7.0,3,1,6,1510,0.0,755.0,149000
326,3,Lvl,1Story,3,Y,4,8,11,1973,1973,1973.0,2008,10,6,0,7.0,6,2,6,1656,564.0,1656.0,135000
327,3,Lvl,1Story,3,Y,2,5,2,1976,1976,1977.0,2007,11,6,3,,3,2,7,958,0.0,1078.0,128000
328,3,Lvl,1Story,5,Y,4,10,5,1992,1993,1992.0,2007,13,7,4,,4,3,7,3228,0.0,3200.0,430000
329,4,Lvl,1Story,3,Y,3,5,6,1968,1968,1991.0,2007,12,6,0,9.0,3,2,6,1040,0.0,1040.0,145000
330,4,Lvl,1.5Fin,5,Y,3,8,11,1910,2003,1985.0,2007,11,6,4,7.0,3,2,6,1250,0.0,661.0,139000
331,4,Lvl,SLvl,5,Y,3,7,1,1984,2003,1984.0,2007,13,6,3,9.0,3,4,7,1868,74.0,585.0,178000
332,4,Lvl,2Story,5,Y,4,10,6,2005,2006,2005.0,2008,15,8,5,9.0,5,3,8,2790,468.0,1620.0,460000
333,3,Bnk,2.5Unf,4,N,5,10,7,1916,1994,1930.0,2009,12,6,0,7.0,4,2,6,2134,0.0,844.0,214500
334,4,Lvl,2Story,4,Y,5,10,7,1916,1995,missing,2006,13,6,0,0.0,6,2,6,1928,0.0,686.0,160000
335,3,Lvl,2Story,5,Y,3,8,6,1999,1999,1999.0,2009,12,7,3,,4,3,7,2060,298.0,992.0,214000
336,4,Lvl,1.5Fin,4,Y,3,6,6,1935,1998,1920.0,2009,14,6,0,5.0,4,1,6,1378,0.0,901.0,128900
337,4,Low,1Story,5,Y,3,7,3,1961,1975,1975.0,2007,8,7,3,9.0,3,1,6,1622,149.0,1249.0,168000
338,3,Lvl,2Story,5,Y,3,8,12,2007,2007,2007.0,2007,13,7,4,9.0,5,3,8,1880,0.0,955.0,310013
339,4,Lvl,1Story,5,Y,2,5,10,1986,1986,1987.0,2007,13,7,0,,4,2,7,1088,0.0,1074.0,170000
340,4,Lvl,1Story,3,Y,3,6,7,1959,1959,1959.0,2006,10,6,0,,3,1,6,1040,0.0,1040.0,133700
341,4,Lvl,2Story,3,Y,3,7,8,1923,1996,1923.0,2007,13,7,6,7.0,4,2,5,1502,0.0,602.0,165000
342,4,Lvl,2Story,3,Y,2,5,8,1971,1971,1971.0,2008,9,6,0,7.0,3,2,6,987,604.0,483.0,89500
343,4,Lvl,SLvl,3,Y,2,6,3,1958,1958,1958.0,2006,11,5,0,,3,1,6,1095,105.0,588.0,140000
344,4,Lvl,2Story,5,Y,3,7,5,2004,2004,2004.0,2006,12,7,0,7.0,4,2,7,1709,50.0,970.0,134000
345,2,Lvl,2Story,5,Y,3,7,10,1992,1993,1992.0,2006,11,7,0,,4,3,7,1731,0.0,836.0,248500
346,3,Lvl,SLvl,5,Y,0,3,5,1965,2001,1965.0,2006,13,7,0,7.0,3,0,7,960,0.0,648.0,145000
347,4,Lvl,2Story,3,Y,3,6,2,1975,1975,1975.0,2006,12,6,3,,3,3,7,1552,0.0,713.0,179900
348,4,Lvl,1Story,5,Y,2,7,2,2006,2007,2007.0,2007,13,7,4,,4,2,8,1795,428.0,1795.0,147000
349,4,Lvl,2Story,4,Y,3,6,3,1991,1991,1993.0,2010,10,6,0,7.0,3,2,7,1274,0.0,624.0,136000
350,4,Lvl,1.5Fin,5,Y,3,6,3,1940,1950,1973.0,2010,12,7,8,7.0,3,2,6,1196,0.0,572.0,128000
351,3,Lvl,1Story,5,Y,2,4,9,1946,2001,1946.0,2009,13,7,0,7.0,2,1,5,704,0.0,560.0,88750
352,4,Lvl,1Story,3,Y,3,5,6,1955,1955,1955.0,2010,11,7,0,7.0,3,1,6,972,0.0,972.0,122500
353,4,Lvl,1.5Fin,3,Y,3,6,1,1948,1950,1948.0,2010,11,6,4,7.0,3,1,6,1458,0.0,912.0,97500
354,3,Lvl,1Story,3,Y,2,5,10,1963,1963,1963.0,2006,13,6,0,,3,1,6,1008,332.0,1008.0,135000
355,4,Lvl,1Story,5,Y,3,9,7,2007,2007,2007.0,2007,14,8,4,7.0,4,2,8,1828,452.0,1822.0,314813
356,3,Lvl,1.5Fin,3,N,2,6,10,1915,1982,missing,2009,5,4,0,0.0,2,1,5,1526,0.0,1013.0,85000
357,4,Lvl,1.5Fin,3,Y,2,4,7,1937,2000,1999.0,2009,15,7,0,7.0,3,1,6,1176,0.0,698.0,134900
358,4,Lvl,1Story,4,Y,3,6,3,1955,1999,1955.0,2006,13,6,0,7.0,4,1,6,1057,164.0,1057.0,137000
359,3,Lvl,1Story,5,Y,2,7,8,1995,1995,1995.0,2008,14,8,3,9.0,4,3,7,2113,660.0,2109.0,350000
360,4,Lvl,1Story,3,Y,3,6,9,1967,1975,1974.0,2006,12,6,3,,3,1,6,1387,0.0,943.0,145000
361,3,Lvl,2Story,5,Y,4,9,5,2005,2006,2005.0,2007,14,7,5,9.0,5,3,8,2758,365.0,1704.0,418000
362,4,Lvl,1Story,4,Y,2,5,6,1920,1950,1938.0,2006,7,6,0,6.0,2,1,6,840,0.0,798.0,64000
363,2,Bnk,1.5Fin,5,Y,3,6,7,1932,2000,1968.0,2009,10,6,0,7.0,3,1,6,1520,0.0,793.0,159434
364,4,Lvl,1Story,5,Y,3,6,7,2007,2007,2007.0,2007,13,7,4,7.0,4,2,7,1542,164.0,1542.0,260261
365,4,Lvl,1.5Fin,2,Y,4,6,6,1952,1952,2000.0,2010,9,5,0,7.0,3,2,6,1385,0.0,910.0,166000
366,4,Lvl,SFoyer,3,Y,3,6,10,1962,1962,1962.0,2007,10,6,1,,3,1,6,936,0.0,896.0,130000
367,4,Lvl,1.5Fin,3,N,4,6,11,1941,1950,1941.0,2006,9,6,0,7.0,3,1,4,1288,0.0,824.0,112000
368,4,Lvl,1Story,4,Y,3,6,12,1963,1963,1963.0,2008,11,7,0,,3,2,6,1128,148.0,1120.0,155000
369,4,Lvl,2Story,5,Y,4,8,5,2009,2010,2009.0,2010,13,7,4,9.0,5,3,8,1968,84.0,774.0,269500
370,3,Lvl,SLvl,3,Y,3,6,11,1964,1964,1964.0,2006,11,6,8,,3,1,6,1246,0.0,1246.0,172000
371,4,Lvl,2Story,3,Y,3,6,7,1940,1984,1940.0,2007,13,6,8,7.0,3,2,6,1740,0.0,800.0,219500
372,3,Lvl,1Story,4,Y,2,5,10,1963,1963,1990.0,2006,11,6,0,7.0,3,1,6,925,0.0,925.0,133500
373,3,Lvl,SLvl,5,Y,3,8,12,2000,2000,2000.0,2007,12,6,3,,3,3,7,1430,0.0,384.0,170000
374,4,Lvl,2Story,3,N,3,7,4,1900,2003,1930.0,2010,17,8,0,7.0,4,2,6,1566,0.0,930.0,150000
375,4,Lvl,1Story,3,N,2,5,7,1953,1953,1953.0,2008,10,6,0,7.0,3,1,6,950,0.0,984.0,130000
376,4,Lvl,SLvl,3,Y,3,6,3,1959,1959,1959.0,2006,11,7,3,,3,1,6,1144,128.0,1144.0,143000
377,4,Lvl,1Story,3,Y,3,5,5,1961,1961,1961.0,2008,10,7,0,,3,1,6,1114,0.0,1114.0,140000
378,3,Lvl,1Story,5,Y,3,8,2,1973,1973,1973.0,2007,13,7,8,9.0,3,2,7,2223,1115.0,2223.0,244000
379,4,Lvl,2.5Unf,3,N,3,6,3,1920,1996,1935.0,2007,12,6,0,7.0,2,1,5,1111,0.0,530.0,101000
380,4,Lvl,1Story,5,Y,3,5,7,1958,1958,2002.0,2006,10,6,0,7.0,3,1,6,960,0.0,960.0,125000
381,3,Lvl,2Story,4,Y,3,7,4,1998,1998,1998.0,2008,11,6,3,9.0,3,3,7,1633,0.0,932.0,183000
382,4,Lvl,2.5Fin,5,Y,5,8,7,1912,1950,missing,2009,12,6,0,0.0,3,1,6,2229,0.0,755.0,104000
383,4,Lvl,1.5Unf,3,Y,2,4,6,1954,1954,1954.0,2008,13,6,0,7.0,3,1,6,984,0.0,936.0,112500
384,4,Lvl,1Story,3,Y,3,7,5,1980,1980,1980.0,2006,12,7,3,7.0,3,2,7,1686,157.0,1686.0,207500
385,4,Lvl,1Story,5,Y,3,7,3,2005,2005,2005.0,2006,12,7,4,9.0,4,2,7,1614,140.0,1614.0,225000
386,4,Low,1Story,5,Y,3,5,3,1972,1972,1977.0,2006,13,6,0,7.0,3,1,6,864,0.0,864.0,119900
387,4,Lvl,1Story,5,Y,4,8,9,2006,2006,2006.0,2006,12,7,0,,4,2,9,1740,206.0,1721.0,293000
388,3,Lvl,1Story,4,Y,3,7,7,1968,1993,1968.0,2006,11,6,3,,3,3,6,1721,0.0,1461.0,180000
389,3,Lvl,SLvl,3,Y,3,6,5,1976,1976,1976.0,2010,11,6,0,7.0,3,1,6,1034,335.0,1012.0,169900
390,4,Lvl,1.5Fin,3,Y,4,8,4,1978,1978,1978.0,2010,11,6,0,7.0,6,2,0,1902,0.0,0.0,112000
391,4,Lvl,1Story,3,Y,3,6,5,1984,1985,1986.0,2010,11,6,0,7.0,3,2,7,1097,0.0,1040.0,152000
392,3,Lvl,2Story,5,Y,4,10,8,2005,2006,2005.0,2006,14,7,4,9.0,5,3,7,2206,525.0,1090.0,300000
393,4,Lvl,SLvl,3,Y,3,6,3,1976,1976,1976.0,2010,11,6,3,7.0,3,1,6,1117,0.0,1029.0,107000
394,4,Lvl,2Story,4,Y,4,11,4,1885,1950,1971.0,2010,10,6,0,7.0,6,2,6,2290,0.0,777.0,122500
395,4,Lvl,2Story,3,Y,2,5,7,1972,1972,1972.0,2006,11,6,0,7.0,3,2,6,948,504.0,483.0,89000
396,3,Bnk,1.5Fin,5,N,3,5,3,1940,1950,1940.0,2010,11,6,0,7.0,3,1,5,919,0.0,600.0,95000
397,4,Lvl,1Story,5,Y,3,7,9,1968,1968,1968.0,2007,12,6,0,,3,2,6,1152,41.0,912.0,143450
398,3,Lvl,2Story,5,Y,3,10,1,2009,2010,2009.0,2010,14,8,4,9.0,5,3,8,2334,162.0,1590.0,376162
399,4,Lvl,1Story,3,Y,3,6,4,1960,1960,1960.0,2010,10,6,8,7.0,3,1,6,1264,324.0,1268.0,167500
400,4,Bnk,SFoyer,3,Y,2,6,6,1979,1979,1979.0,2009,10,6,6,7.0,6,2,7,1224,275.0,1086.0,153337
401,4,Lvl,2Story,3,N,3,6,7,1925,1950,1930.0,2009,12,7,0,7.0,3,2,6,1369,0.0,672.0,103600
402,4,Lvl,1Story,3,Y,3,5,2,1976,1976,1976.0,2010,11,6,0,7.0,3,1,7,894,0.0,894.0,128200
403,4,Lvl,2Story,5,Y,3,5,6,2000,2000,2000.0,2010,11,7,0,7.0,4,3,7,1573,216.0,756.0,177500
404,4,Lvl,2Story,5,Y,3,7,6,2002,2002,2002.0,2010,13,7,5,9.0,4,3,7,2250,232.0,1671.0,320000
